sample_id,label,original_label,split,local_path,source_dataset,repository_url,dataset_card_url,source_revision,source_repo_file,source_url,original_id,source_group,group_strategy,split_method,declared_license,license_scope,license_evidence_url,is_synthetic,synthetic_basis,generator,source_file_sha256,raw_image_sha256,local_sha256,perceptual_dhash,mime,width,height,text_metadata,selection_seed,builder_version,label_audit_status
financial_promotion-6d485a78c36a6abe,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-6d485a78c36a6abe.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/alpha-growth/2,,alpha-growth:2,pil-financial-campaign::alpha-growth,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,6d485a78c36a6abef36a5bbd119055448a8f4c75db81130957394fe3abd774bd,ed4d8a938f4d68d04bfdb2abe48b6d96d40252c5acd5d73e70995ef0643e19b0,aeae91c12c7eccc8,image/jpeg,640,640,"{""brand"": ""ALPHA GROWTH FUND"", ""campaign_id"": ""alpha-growth"", ""headline"": ""Build a long-term portfolio"", ""offer"": ""+12.4% sample"", ""product"": ""Stocks + ETFs"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-721f66577d3004c7,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-721f66577d3004c7.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/bright-bond/1,,bright-bond:1,pil-financial-campaign::bright-bond,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,721f66577d3004c79ca6b45ea1cd0813ad3908af0f53b4770c98620f9e33544b,197b9777f10f405d992afa34f0ca7d86726d7dfc07e9e84d61b3c45f15ef5da4,aaba81412c7eccc9,image/jpeg,640,640,"{""brand"": ""BRIGHT BOND PLAN"", ""campaign_id"": ""bright-bond"", ""headline"": ""Steady income for tomorrow"", ""offer"": ""4.8% sample"", ""product"": ""Bond portfolio"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-7313827309131a9e,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-7313827309131a9e.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/solar-stocks/2,,solar-stocks:2,pil-financial-campaign::solar-stocks,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,7313827309131a9e7a41b9e120037726d2786f2df12d41a564e823400591106d,dc852349dfb442cfb622de6fd09da9ffa0072b62e5f701719f9ed309fc18a967,b2b285cc6c7cccc9,image/jpeg,640,640,"{""brand"": ""SOLAR STOCKS"", ""campaign_id"": ""solar-stocks"", ""headline"": ""Explore renewable-energy firms"", ""offer"": ""Sector sample"", ""product"": ""Stock basket"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-807d113fe0cb05ce,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-807d113fe0cb05ce.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/alpha-growth/0,,alpha-growth:0,pil-financial-campaign::alpha-growth,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,807d113fe0cb05ce2405fc57cd35ab676079ede557695ec0211ee903feb0166f,0654d38c6c53660882d067d47d64f1df793697c1b22035aeec3e9af9be6d0a68,a6be81c96c1cccc9,image/jpeg,640,640,"{""brand"": ""ALPHA GROWTH FUND"", ""campaign_id"": ""alpha-growth"", ""headline"": ""Build a long-term portfolio"", ""offer"": ""+12.4% sample"", ""product"": ""Stocks + ETFs"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-8407be801a49117b,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-8407be801a49117b.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/bright-bond/0,,bright-bond:0,pil-financial-campaign::bright-bond,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,8407be801a49117be585be9a4aafb89614eadb08179b688d995fe1afcd81984a,60b5d4f447bda7bf09e4877e264d3308910c556f131ca5f1c50e09a9a168da44,baba81c17c4ccccd,image/jpeg,640,640,"{""brand"": ""BRIGHT BOND PLAN"", ""campaign_id"": ""bright-bond"", ""headline"": ""Steady income for tomorrow"", ""offer"": ""4.8% sample"", ""product"": ""Bond portfolio"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-8f64e1cb1779138a,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-8f64e1cb1779138a.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/solar-stocks/1,,solar-stocks:1,pil-financial-campaign::solar-stocks,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,8f64e1cb1779138ad5e82acaf9edde30ee3e22d8bcdbda6cfa7279d5848858e9,793ef950a2c5753273435c78f789f4c1d4c3969eca3a9f7007dd607e5e7f7804,bcb285c87e4cccc1,image/jpeg,640,640,"{""brand"": ""SOLAR STOCKS"", ""campaign_id"": ""solar-stocks"", ""headline"": ""Explore renewable-energy firms"", ""offer"": ""Sector sample"", ""product"": ""Stock basket"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-94f88c8dbf3e4930,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-94f88c8dbf3e4930.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/bright-bond/2,,bright-bond:2,pil-financial-campaign::bright-bond,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,94f88c8dbf3e49304884be2c2ff9369fe44bbbcbefb2f2c6f8ad53a06d6dcc73,045cd29a40a1729b32861ed3c3ab5f40e837d1e7a339915a1c3ef673e876a3d2,baba81897c3cccc9,image/jpeg,640,640,"{""brand"": ""BRIGHT BOND PLAN"", ""campaign_id"": ""bright-bond"", ""headline"": ""Steady income for tomorrow"", ""offer"": ""4.8% sample"", ""product"": ""Bond portfolio"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-97b2ab77a2e06ce2,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-97b2ab77a2e06ce2.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/vector-venture/0,,vector-venture:0,pil-financial-campaign::vector-venture,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,97b2ab77a2e06ce27f0269d55d5fe1f77d210830e0ae5069ca1362c797e6471c,75cfd01e449ee38b8d931b71214061a2d6756305876f4638df9711ccbee30ecf,9abaa1c57c1eccc9,image/jpeg,640,640,"{""brand"": ""VECTOR VENTURE"", ""campaign_id"": ""vector-venture"", ""headline"": ""Back emerging businesses"", ""offer"": ""Accredited sample"", ""product"": ""Private markets"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-ac151da207d3201f,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-ac151da207d3201f.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/vector-venture/1,,vector-venture:1,pil-financial-campaign::vector-venture,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,ac151da207d3201ff65c68caacd510f08b6f8fb8fd84a9745259d13adb61a5d1,58e3bd87b0b30557d32671e2718016f2d166b6c615d1fa74b2fb9e119bc5ee7a,babaa1c52c3eccc9,image/jpeg,640,640,"{""brand"": ""VECTOR VENTURE"", ""campaign_id"": ""vector-venture"", ""headline"": ""Back emerging businesses"", ""offer"": ""Accredited sample"", ""product"": ""Private markets"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-b6ba385d6221bbbc,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-b6ba385d6221bbbc.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/vector-venture/2,,vector-venture:2,pil-financial-campaign::vector-venture,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,b6ba385d6221bbbc6bd36929b2144be0625a5b1e5b1a29817683d7833a8d9100,51cb4cb7612b11b53a30c8e655e8d65bc8d2dda61ecf6db90f8201332f89fa3a,aaba21c53c4eccc9,image/jpeg,640,640,"{""brand"": ""VECTOR VENTURE"", ""campaign_id"": ""vector-venture"", ""headline"": ""Back emerging businesses"", ""offer"": ""Accredited sample"", ""product"": ""Private markets"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-c1af96186e6d9cd2,financial_promotion,financial_promotion,val,data/capstone_dataset/val/financial_promotion/financial_promotion-c1af96186e6d9cd2.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/alpha-growth/1,,alpha-growth:1,pil-financial-campaign::alpha-growth,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,c1af96186e6d9cd2a2aea98777f53665b8fc473d06b97b8a075217e41ad390f4,55fc1d6018d324ba939b91312c69e7ef30e6f4afdf273d65a1b11b0a7f2d194d,aaae91412c3eccc1,image/jpeg,640,640,"{""brand"": ""ALPHA GROWTH FUND"", ""campaign_id"": ""alpha-growth"", ""headline"": ""Build a long-term portfolio"", ""offer"": ""+12.4% sample"", ""product"": ""Stocks + ETFs"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
safe-119c76908e512e1d,safe,Home,test,data/capstone_dataset/test/safe/safe-119c76908e512e1d.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=8,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,8,adautogen-product::pulse-scented-candle,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,119c76908e512e1dba3b41eafcdca4708dd38469ed777ff38519b09abe0fd983,d369c40f1ca08506bdb2e04a7c60a3857bd3576a97c9a18a0a7d54147bc87e18,212d7b3839363490,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Pulse Scented Candle"", ""tagline"": ""Long-Lasting Scented Candle for young professionals"", ""target_audience"": ""young professionals"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-5755b3a59783b620,safe,Fitness,test,data/capstone_dataset/test/safe/safe-5755b3a59783b620.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=53,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,53,adautogen-product::lumen-resistance-bands,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,5755b3a59783b620e4228bafac67eb7bf661f222eccc00f7eb2e09d700a1b91b,b94576d8c09e1ab41b758d79ae146bd2267443bddd8e012a566b1d4849253ddc,a5ade3a5a5b2b290,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Lumen Resistance Bands"", ""tagline"": ""\""Unleash your inner warrior with the Lumen Resistance Bands! Our compact fitness"", ""target_audience"": ""busy parents"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-58f1b7de4334e362,safe,Fitness,test,data/capstone_dataset/test/safe/safe-58f1b7de4334e362.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=55,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,55,adautogen-product::bloom-gym-gloves,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,58f1b7de4334e362c107586bfbce961859655670b8660bd908577f9a6278e4b9,298662e37ab8fe53490162b5976a980d75a214c57902a0d470b07b2ca7a95730,1761637431333327,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Bloom Gym Gloves"", ""tagline"": ""\""Revolutionize Your Work Out with Bloom's Eco-Friendly Gym Gloves - Fit For the "", ""target_audience"": ""young professionals"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-77c35d499df2417f,safe,Beauty,test,data/capstone_dataset/test/safe/safe-77c35d499df2417f.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=86,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,86,adautogen-product::aero-sunscreen-tube,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,77c35d499df2417f854d50a3b73f51e723c0ecb6bc8119ad3b1dc24bf7406370,e42090008fb512a15517055815e8b4e1732066c704e20858741fa6be4eec8915,08061636969e9674,image/jpeg,512,512,"{""category"": ""Beauty"", ""product_name"": ""Aero Sunscreen Tube"", ""tagline"": ""Premium. Built for busy parents."", ""target_audience"": ""busy parents"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-82d62760a6b2b4ba,safe,Beauty,test,data/capstone_dataset/test/safe/safe-82d62760a6b2b4ba.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=42,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,42,adautogen-product::aero-sunscreen-tube,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,82d62760a6b2b4ba2876f425aeda74746c9b7acb81e11ccd11acbfb571e7e227,6283b1b21627623d9b3e245dc8c55d6a82a75a28d7f7c334925042c02925c8fd,0f1f1f1b1f1b2727,image/jpeg,512,512,"{""category"": ""Beauty"", ""product_name"": ""Aero Sunscreen Tube"", ""tagline"": ""\""Sunscreen Powerhouse - Stay Protected All Day Long with Aero's Beauty Sunscreen"", ""target_audience"": ""young professionals"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-84070467bb672e7d,safe,Fitness,test,data/capstone_dataset/test/safe/safe-84070467bb672e7d.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=10,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,10,adautogen-product::aero-gym-gloves,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,84070467bb672e7d739555bc7a4bfc40161a4cc98ae1904cd19a2843b5ac4b5d,fbbc25571f38cc98d7f57abe898aa5d582db57b55bb33234f9ba30575e9a4e06,174d299d96230b1f,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Aero Gym Gloves"", ""tagline"": ""Lightweight Gym Gloves for fitness lovers"", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-b04555dd1d901aed,safe,Fitness,test,data/capstone_dataset/test/safe/safe-b04555dd1d901aed.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=6,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,6,adautogen-product::lumen-resistance-bands,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,b04555dd1d901aed3fcd8a5234be1ca8f6a4ff76fbd88a106d10b0d6e5040fb8,e0d446a6641f0568ab55fb3633c491015bb99bb5798a5bb24709ed1bb95dca0f,92929a8e9db4959d,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Lumen Resistance Bands"", ""tagline"": ""Long-Lasting Resistance Bands for students"", ""target_audience"": ""students"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-b236b48fcb65c3ee,safe,Fitness,test,data/capstone_dataset/test/safe/safe-b236b48fcb65c3ee.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=22,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,22,adautogen-product::aero-gym-gloves,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,b236b48fcb65c3eea1cae47109af1d7dc27866783eebbbfb3a3912f3d05c64fe,a930629a75070e0479b9fd09841812934afb56b79cd7d93bb2e284f80b8db10c,1938317832341c18,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Aero Gym Gloves"", ""tagline"": ""Lightweight Gym Gloves for students"", ""target_audience"": ""students"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-be076e2ff19f3cda,safe,Fitness,test,data/capstone_dataset/test/safe/safe-be076e2ff19f3cda.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=72,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,72,adautogen-product::bloom-gym-gloves,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,be076e2ff19f3cda73b21831621e5da52ca388e7d6e5dcd2d5f38b502776c9e7,f872193b6c511c905d53920315187c353ddcb9691a9c7a34cc685b42fe955a68,9767378649270401,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Bloom Gym Gloves"", ""tagline"": ""\""Fit, Fabulous, & Frustrated? Bloom Gym Gloves are Here to Help! Get the Premium"", ""target_audience"": ""busy parents"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
